record_index,batch_index,sample_index,video_id,key_image_id,non_key_image_id,frame_gap,cosine_s5_prev_non_key,l1_s5_prev_non_key,max_abs_diff_s5_prev,smoothed_max_diff_s5_prev,topk_mean_diff_s5_prev,cosine_s5_latest_key,l1_s5_latest_key,max_abs_diff_s5_latest_key,smoothed_max_diff_s5_latest_key,topk_mean_diff_s5_latest_key,student_mean_score,oracle_mean_score,oracle_minus_student_mean_score,student_det_count,oracle_det_count,oracle_minus_student_det_count,avg_map_gap,avg_map50_gap,student_map,student_map50,oracle_map,oracle_map50
44,48,0,MOT17-02-FRCNN,45,50,5,0.9900953769683838,0.05627994239330292,0.20492932200431824,0.17396444082260132,0.18106161057949066,0.9589820504188538,0.11878179013729095,0.3801524341106415,0.33308884501457214,0.34341248869895935,0.312879741191864,0.21015790104866028,-0.10272184014320374,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
45,49,0,MOT17-02-FRCNN,45,51,6,0.9851392507553101,0.07593032717704773,0.17838768661022186,0.15909092128276825,0.161669060587883,0.9554569721221924,0.12241514772176743,0.4013324975967407,0.33505937457084656,0.346920371055603,0.312879741191864,0.20775005221366882,-0.10512968897819519,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
46,50,0,MOT17-02-FRCNN,45,52,7,0.9864363074302673,0.07224775105714798,0.17776933312416077,0.14653436839580536,0.16352330148220062,0.9485681056976318,0.1317354291677475,0.431397020816803,0.36320799589157104,0.38558292388916016,0.312879741191864,0.2028633952140808,-0.1100163459777832,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
47,51,0,MOT17-02-FRCNN,45,53,8,0.9856910705566406,0.07235502451658249,0.22727066278457642,0.1547456979751587,0.16358418762683868,0.946556806564331,0.13346706330776215,0.4429703652858734,0.3925091326236725,0.397440105676651,0.312879741191864,0.20419612526893616,-0.10868361592292786,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
48,52,0,MOT17-02-FRCNN,45,54,9,0.9873917102813721,0.06518635153770447,0.193398118019104,0.16396266222000122,0.17031101882457733,0.9418579339981079,0.1378961205482483,0.4721623659133911,0.4346349239349365,0.4413297772407532,0.312879741191864,0.1991499811410904,-0.11372976005077362,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
49,53,0,MOT17-02-FRCNN,45,55,10,0.988132119178772,0.06465525180101395,0.18704694509506226,0.15532951056957245,0.1608024537563324,0.935401976108551,0.1442423015832901,0.5297969579696655,0.47675836086273193,0.4923172891139984,0.312879741191864,0.19836442172527313,-0.11451531946659088,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
50,55,0,MOT17-02-FRCNN,56,57,1,0.9787405729293823,0.08791742473840714,0.2397463023662567,0.2110985815525055,0.21748557686805725,0.9872698187828064,0.06931758671998978,0.18831835687160492,0.1666208952665329,0.16577087342739105,0.2947062849998474,0.19657090306282043,-0.09813538193702698,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
51,56,0,MOT17-02-FRCNN,56,58,2,0.9879493713378906,0.0651131421327591,0.225619375705719,0.17383982241153717,0.17377589643001556,0.9786105155944824,0.08670219033956528,0.2683802843093872,0.22577796876430511,0.22861473262310028,0.2947062849998474,0.2041677087545395,-0.09053857624530792,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
52,57,0,MOT17-02-FRCNN,56,59,3,0.9872852563858032,0.07132262736558914,0.16304843127727509,0.14088326692581177,0.1417512148618698,0.9749941825866699,0.09404007345438004,0.2643013596534729,0.23237402737140656,0.23612184822559357,0.2947062849998474,0.18524150550365448,-0.10946477949619293,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
53,58,0,MOT17-02-FRCNN,56,60,4,0.9855513572692871,0.07554508745670319,0.19418847560882568,0.17334894835948944,0.17470256984233856,0.969451904296875,0.10528851300477982,0.2888182997703552,0.2466016560792923,0.2529952824115753,0.2947062849998474,0.1794387847185135,-0.11526750028133392,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
54,59,0,MOT17-02-FRCNN,56,61,5,0.9865046143531799,0.0738084465265274,0.1606006622314453,0.13816198706626892,0.14689350128173828,0.9626941680908203,0.11545764654874802,0.29066306352615356,0.258419007062912,0.2746991813182831,0.2947062849998474,0.176496222615242,-0.11821006238460541,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
55,60,0,MOT17-02-FRCNN,56,62,6,0.9883818626403809,0.0647902861237526,0.16025881469249725,0.1397864669561386,0.14880847930908203,0.9562234878540039,0.12376298755407333,0.35831570625305176,0.2977888882160187,0.32424041628837585,0.2947062849998474,0.18031102418899536,-0.11439526081085205,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
56,61,0,MOT17-02-FRCNN,56,63,7,0.9885015487670898,0.0668632760643959,0.15332265198230743,0.12255869805812836,0.12942323088645935,0.9521843791007996,0.12852855026721954,0.40264880657196045,0.3193397521972656,0.3527401387691498,0.2947062849998474,0.17705859243869781,-0.1176476925611496,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
57,62,0,MOT17-02-FRCNN,56,64,8,0.9877514839172363,0.06799279898405075,0.15610641241073608,0.13541936874389648,0.13911744952201843,0.9490019083023071,0.1305750012397766,0.45497316122055054,0.33603572845458984,0.3821624219417572,0.2947062849998474,0.18063443899154663,-0.11407184600830078,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
58,63,0,MOT17-02-FRCNN,56,65,9,0.9903407692909241,0.058164309710264206,0.14074401557445526,0.12000755220651627,0.12814654409885406,0.9460291266441345,0.1335802674293518,0.4953712224960327,0.3478091061115265,0.40097227692604065,0.2947062849998474,0.18749761581420898,-0.10720866918563843,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
59,64,0,MOT17-02-FRCNN,56,66,10,0.9876875877380371,0.06723394244909286,0.18575920164585114,0.1526423990726471,0.15836134552955627,0.942297637462616,0.13646502792835236,0.5846536159515381,0.38609081506729126,0.43693405389785767,0.2947062849998474,0.1794513761997223,-0.11525490880012512,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
60,66,0,MOT17-02-FRCNN,67,68,1,0.9823637008666992,0.07574408501386642,0.25074777007102966,0.20762623846530914,0.2232607901096344,0.989051103591919,0.06015242263674736,0.19187238812446594,0.1639401763677597,0.17032654583454132,0.294057160615921,0.1838396191596985,-0.11021754145622253,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
61,67,0,MOT17-02-FRCNN,67,69,2,0.9890623092651367,0.06241627037525177,0.17788946628570557,0.1479508876800537,0.15347738564014435,0.9798362851142883,0.07777954638004303,0.2788551151752472,0.230145663022995,0.2374192327260971,0.294057160615921,0.19252488017082214,-0.10153228044509888,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
62,68,0,MOT17-02-FRCNN,67,70,3,0.9883750677108765,0.06359370797872543,0.18071337044239044,0.1513734757900238,0.16240721940994263,0.9738751649856567,0.08964388817548752,0.3382928967475891,0.2703021764755249,0.29145845770835876,0.294057160615921,0.1817442923784256,-0.11231286823749542,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
63,69,0,MOT17-02-FRCNN,67,71,4,0.9855057001113892,0.0699927806854248,0.19521839916706085,0.16952334344387054,0.18100209534168243,0.9633394479751587,0.10332942754030228,0.39471209049224854,0.3220559060573578,0.3411509692668915,0.294057160615921,0.1808294653892517,-0.11322769522666931,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
64,70,0,MOT17-02-FRCNN,67,72,5,0.9836688041687012,0.08132298290729523,0.17768646776676178,0.1652650684118271,0.17148151993751526,0.9559329748153687,0.11889070272445679,0.40262845158576965,0.34094080328941345,0.3605515658855438,0.294057160615921,0.18303698301315308,-0.11102017760276794,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
65,71,0,MOT17-02-FRCNN,67,73,6,0.9856141805648804,0.07671863585710526,0.16010843217372894,0.1407243311405182,0.1500975638628006,0.9521229267120361,0.1268901377916336,0.4209449291229248,0.35449767112731934,0.36740025877952576,0.294057160615921,0.19512438774108887,-0.09893277287483215,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
66,72,0,MOT17-02-FRCNN,67,74,7,0.9863966107368469,0.07369792461395264,0.1796567291021347,0.15239575505256653,0.15910761058330536,0.9476196765899658,0.13241562247276306,0.4362037181854248,0.3728565573692322,0.38953277468681335,0.294057160615921,0.18937386572360992,-0.1046832948923111,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
67,73,0,MOT17-02-FRCNN,67,75,8,0.9874521493911743,0.0688672587275505,0.18481965363025665,0.16489528119564056,0.1697109043598175,0.9448416829109192,0.13432250916957855,0.44218096137046814,0.3810959458351135,0.3974512815475464,0.294057160615921,0.2006644457578659,-0.09339271485805511,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
68,74,0,MOT17-02-FRCNN,67,76,9,0.9839448928833008,0.07979976385831833,0.20059439539909363,0.15723282098770142,0.17202699184417725,0.9379645586013794,0.1425960212945938,0.48378005623817444,0.4026889204978943,0.4296548366546631,0.294057160615921,0.19357582926750183,-0.10048133134841919,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
69,75,0,MOT17-02-FRCNN,67,77,10,0.9896608591079712,0.05690421909093857,0.18887165188789368,0.14579316973686218,0.1628066599369049,0.9356570243835449,0.14414404332637787,0.5110374689102173,0.42029228806495667,0.4442683756351471,0.294057160615921,0.19742083549499512,-0.0966363251209259,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
70,77,0,MOT17-02-FRCNN,78,79,1,0.9770200252532959,0.08732190728187561,0.25160151720046997,0.19480660557746887,0.2134328931570053,0.9876949787139893,0.06523525714874268,0.18747347593307495,0.14369183778762817,0.15685032308101654,0.29832902550697327,0.17935676872730255,-0.11897225677967072,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
71,78,0,MOT17-02-FRCNN,78,80,2,0.9884136915206909,0.06514113396406174,0.14729484915733337,0.13325218856334686,0.1391015350818634,0.9784801006317139,0.08732037991285324,0.22782737016677856,0.18744704127311707,0.1993023157119751,0.29832902550697327,0.18337656557559967,-0.1149524599313736,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
72,79,0,MOT17-02-FRCNN,78,81,3,0.9841258525848389,0.07960496842861176,0.17772257328033447,0.1566832959651947,0.15754804015159607,0.9678407311439514,0.1063818633556366,0.31532496213912964,0.24571970105171204,0.25633737444877625,0.29832902550697327,0.18492959439754486,-0.1133994311094284,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
73,80,0,MOT17-02-FRCNN,78,82,4,0.9871543645858765,0.06722830981016159,0.17572557926177979,0.15707725286483765,0.1611262857913971,0.9587002992630005,0.1196097806096077,0.3203052878379822,0.2775331139564514,0.288299560546875,0.29832902550697327,0.18377412855625153,-0.11455489695072174,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
74,81,0,MOT17-02-FRCNN,78,83,5,0.986830472946167,0.06720947474241257,0.20096924901008606,0.16330350935459137,0.16698668897151947,0.9522817134857178,0.12724751234054565,0.36947840452194214,0.30684149265289307,0.3239564895629883,0.29832902550697327,0.1909056007862091,-0.10742342472076416,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
75,82,0,MOT17-02-FRCNN,78,84,6,0.987725555896759,0.06683237850666046,0.21076740324497223,0.15081745386123657,0.15431225299835205,0.9471817016601562,0.12995029985904694,0.40035974979400635,0.33561351895332336,0.36681047081947327,0.29832902550697327,0.19082766771316528,-0.10750135779380798,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
76,83,0,MOT17-02-FRCNN,78,85,7,0.9877248406410217,0.06557375937700272,0.19604778289794922,0.15813656151294708,0.15853558480739594,0.9414476752281189,0.1343793421983719,0.4501660168170929,0.38714396953582764,0.41164955496788025,0.29832902550697327,0.1941194236278534,-0.10420960187911987,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
77,84,0,MOT17-02-FRCNN,78,86,8,0.9878053665161133,0.0648532584309578,0.16321726143360138,0.14620476961135864,0.150355264544487,0.9377881288528442,0.13586939871311188,0.5087217092514038,0.42025959491729736,0.4502220153808594,0.29832902550697327,0.17906641960144043,-0.11926260590553284,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
78,85,0,MOT17-02-FRCNN,78,87,9,0.9880063533782959,0.06649167090654373,0.14664621651172638,0.13329173624515533,0.1374472677707672,0.9343510866165161,0.1411242038011551,0.5103127956390381,0.42732301354408264,0.4531312882900238,0.29832902550697327,0.18759863078594208,-0.11073039472103119,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
79,86,0,MOT17-02-FRCNN,78,88,10,0.9913208484649658,0.05575373023748398,0.1373121440410614,0.11077475547790527,0.11922295391559601,0.9294824004173279,0.1462029069662094,0.5315498113632202,0.4438135325908661,0.4708869457244873,0.29832902550697327,0.1894497275352478,-0.10887929797172546,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
80,88,0,MOT17-02-FRCNN,89,90,1,0.9784646034240723,0.08729846030473709,0.23273442685604095,0.19062724709510803,0.2070300132036209,0.9880771040916443,0.0642397403717041,0.16732218861579895,0.1388755440711975,0.14845193922519684,0.3128742575645447,0.17341643571853638,-0.1394578218460083,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
81,89,0,MOT17-02-FRCNN,89,91,2,0.9889106750488281,0.061048176139593124,0.17365726828575134,0.14292669296264648,0.1509961038827896,0.9801030158996582,0.08182825148105621,0.23575782775878906,0.2034716010093689,0.21103978157043457,0.3128742575645447,0.16890673339366913,-0.14396752417087555,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
82,90,0,MOT17-02-FRCNN,89,92,3,0.9885020852088928,0.06361626088619232,0.15928487479686737,0.14892154932022095,0.1522541642189026,0.9718421697616577,0.09585294872522354,0.305106520652771,0.24002377688884735,0.2581269443035126,0.3128742575645447,0.16200947761535645,-0.15086477994918823,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
83,91,0,MOT17-02-FRCNN,89,93,4,0.9902623295783997,0.05877845734357834,0.1573525369167328,0.13638833165168762,0.14324653148651123,0.9674293398857117,0.1038975715637207,0.33417487144470215,0.27451419830322266,0.29209786653518677,0.3128742575645447,0.17116236686706543,-0.14171189069747925,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
84,92,0,MOT17-02-FRCNN,89,94,5,0.9875056743621826,0.06267651170492172,0.24706456065177917,0.19030295312404633,0.19742654263973236,0.9627774953842163,0.11058768630027771,0.33976665139198303,0.27383285760879517,0.303008109331131,0.3128742575645447,0.17069312930107117,-0.1421811282634735,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
85,93,0,MOT17-02-FRCNN,89,95,6,0.9865894317626953,0.07125145196914673,0.19373396039009094,0.1641283631324768,0.1664593666791916,0.957917332649231,0.11662381887435913,0.3618299067020416,0.310693621635437,0.3297329545021057,0.3128742575645447,0.17480576038360596,-0.13806849718093872,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
86,94,0,MOT17-02-FRCNN,89,96,7,0.9873741865158081,0.06595178693532944,0.1995251327753067,0.16837285459041595,0.1690806746482849,0.9512698650360107,0.12458506226539612,0.388013631105423,0.31702283024787903,0.3503915071487427,0.3128742575645447,0.16737371683120728,-0.1455005407333374,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
87,95,0,MOT17-02-FRCNN,89,97,8,0.9893617033958435,0.05581285059452057,0.164036363363266,0.1446315199136734,0.15160329639911652,0.9483689069747925,0.12656083703041077,0.40122440457344055,0.3390030562877655,0.36762747168540955,0.3128742575645447,0.15517018735408783,-0.15770407021045685,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
88,96,0,MOT17-02-FRCNN,89,98,9,0.9880716800689697,0.06713135540485382,0.16813212633132935,0.13720205426216125,0.14309702813625336,0.9449982643127441,0.12706494331359863,0.4317699670791626,0.36971616744995117,0.39869585633277893,0.3128742575645447,0.17060531675815582,-0.14226894080638885,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
89,97,0,MOT17-02-FRCNN,89,99,10,0.9882985353469849,0.0655028447508812,0.142411470413208,0.12883839011192322,0.1314319372177124,0.9399975538253784,0.13122205436229706,0.47554588317871094,0.40556827187538147,0.43190956115722656,0.3128742575645447,0.1543409526348114,-0.15853330492973328,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
90,99,0,MOT17-02-FRCNN,100,101,1,0.9819661378860474,0.07949290424585342,0.19118385016918182,0.17285940051078796,0.1788412183523178,0.9865894317626953,0.06963390856981277,0.20589679479599,0.15886187553405762,0.1647230088710785,0.2968612611293793,0.17089629173278809,-0.1259649693965912,300,300,0,0.2018833393314005,0.1747181414927631,0.3086876674341928,0.6476471628881517,0.5105710067655933,0.8223653043809148
